userid,label,gender,age,province
110102012125,0,nan,nan,4
110102012329,1,nan,nan,4
110102012522,0,nan,nan,4
110102012625,0,male,00,4
110102012728,0,nan,nan,0
110102012823,0,nan,nan,12
110102016229,0,nan,nan,3
110102016429,0,nan,nan,2
110102016521,1,nan,80,2
110102016721,0,female,90,23
110102016727,0,nan,nan,28
110102016923,0,female,nan,2
110102016929,1,nan,nan,0
110102018162,0,nan,nan,6
110102018267,0,female,nan,0
110102033866,1,nan,80,7
110102035366,0,nan,nan,2
110102035969,0,nan,nan,1
110102073220,0,female,70,2
110102073221,0,nan,nan,4
110102073423,1,male,80,28
110102073620,0,nan,70,12
110102112221,0,nan,nan,4
110102112321,0,nan,nan,12
110102112420,0,nan,nan,19
110102112423,0,nan,nan,1
110102112624,0,nan,nan,2
110102112726,0,nan,nan,4
110102112920,0,nan,nan,7
110102112925,0,nan,nan,1
110102116223,0,nan,nan,8
110102116321,0,nan,nan,1
110102116327,1,nan,nan,2
110102116724,0,male,nan,2
110102116926,0,nan,nan,12
110102118363,1,nan,nan,12
110102118660,0,nan,nan,1
110102118963,0,nan,nan,19
110102135361,0,nan,nan,4
110102171025,0,nan,nan,1
110102173122,0,nan,nan,1
110102173429,0,male,80,2
110102173926,0,nan,nan,12
110102212724,0,nan,80,2
110102212827,0,nan,nan,18
110102214468,0,nan,nan,2
110102216020,0,nan,nan,0
110102216221,0,male,70,8
110102216925,1,male,80,12
110102216927,0,nan,nan,0
110102216928,0,nan,nan,17
110102218266,0,nan,nan,2
110102218364,0,nan,nan,2
110102218963,0,male,80,0
110102233866,1,female,nan,1
110102235162,0,nan,nan,14
110102235466,1,nan,nan,0
110102235660,0,female,80,0
110102235762,0,female,nan,7
110102271022,1,nan,nan,28
110102271024,0,male,nan,12
110102271223,1,nan,nan,2
110102271224,0,nan,nan,1
110102273125,0,nan,nan,4
110102273421,0,nan,nan,1
110102273628,1,nan,nan,2
110102273726,0,nan,nan,7
110102273920,1,female,nan,2
110102310123,0,female,nan,12
110102310322,0,nan,nan,1
110102312221,0,nan,nan,1
110102312225,0,female,nan,1
110102312527,0,nan,nan,4
110102312623,0,nan,nan,1
110102312727,1,nan,nan,0
110102312928,0,nan,nan,1
110102316129,0,nan,nan,0
110102316623,0,nan,nan,2
110102316927,0,nan,nan,29
110102318064,0,nan,nan,1
110102318666,0,nan,nan,17
110102318762,1,nan,70,19
110102318767,1,female,nan,10
110102318769,0,nan,nan,6
110102318865,0,nan,nan,10
110102333864,0,nan,nan,1
110102333865,0,nan,nan,12
110102335069,0,nan,nan,1
110102335168,0,nan,nan,18
110102335262,0,nan,nan,2
110102335366,0,nan,nan,4
110102335762,0,nan,nan,2
110102335765,0,male,80,2
110102371028,0,nan,nan,2
110102371224,0,female,90,4
110102373022,1,nan,nan,2
110102373224,1,female,nan,2
110102373423,0,nan,nan,28
110102373628,0,nan,90,12
110102373822,0,nan,90,1
110102373927,0,nan,nan,1
110102414164,0,nan,nan,2
110102414168,0,female,nan,0
110102416120,1,nan,90,2
110102416426,0,nan,nan,1
110102416820,0,nan,nan,23
110102416920,0,female,80,21
110102416921,0,nan,nan,1
110102433761,1,nan,nan,4
110102435365,0,nan,nan,5
110102435969,1,nan,nan,12
110102471020,0,nan,nan,1
110102471027,0,male,90,0
110102471526,1,nan,nan,1
110102471529,0,female,nan,0
110102473022,0,male,nan,0
110102473123,0,nan,nan,13
110102473126,0,male,00,12
110102473221,0,female,nan,1
110102473321,0,nan,nan,12
110102473523,0,male,80,8
110102473622,0,nan,nan,12
110102473724,0,nan,nan,2
110102473829,1,nan,nan,2
110102473921,0,male,70,1
110102512322,1,male,70,14
110102512720,0,nan,nan,1
110102514265,0,nan,nan,7
110102516029,1,female,nan,0
110102516127,1,male,nan,2
110102516129,0,nan,nan,2
110102516722,0,nan,nan,2
110102516928,1,female,90,4
110102518160,0,nan,nan,12
110102518263,0,nan,nan,8
110102518269,0,nan,nan,0
110102518366,1,nan,nan,4
110102518560,0,female,80,0
110102518765,0,nan,nan,7
110102535267,0,nan,nan,1
110102535367,0,nan,nan,2
110102535962,0,nan,nan,2
110102571222,0,nan,nan,1
110102571226,0,male,nan,2
110102573123,0,nan,nan,4
110102573126,0,nan,nan,2
110102573127,1,nan,nan,12
110102573322,0,female,nan,1
110102573423,0,male,70,6
110102573723,0,nan,nan,6
110102573824,0,female,80,12
110102573829,1,nan,nan,12
110102612324,0,nan,nan,1
110102612327,0,nan,nan,2
110102614165,0,nan,nan,0
110102614267,1,nan,nan,2
110102614268,0,nan,nan,4
110102614369,0,nan,nan,2
110102614464,0,male,nan,4
110102614966,1,nan,nan,2
110102616020,0,nan,nan,0
110102616221,0,nan,nan,21
110102616628,0,nan,nan,2
110102633068,0,female,nan,0
110102633869,1,nan,nan,1
110102635065,0,nan,nan,12
110102635664,0,nan,nan,2
110102673120,0,female,nan,1
110102673123,0,male,nan,4
110102673221,0,nan,nan,18
110102673420,0,male,nan,12
110102673421,0,nan,nan,2
110102673423,0,nan,nan,2
110102673425,0,nan,nan,2
110102673920,0,nan,nan,4
110102712721,0,male,90,12
110102712725,1,nan,nan,7
110102714267,0,nan,nan,2
110102714560,0,nan,nan,1
110102714566,1,nan,nan,15
110102716022,0,male,80,1
110102716520,0,nan,nan,1
110102716628,0,nan,nan,2
110102716820,0,nan,nan,1
110102716823,0,male,70,1
110102716828,0,nan,nan,1
110102716929,0,nan,nan,2
110102718064,0,nan,nan,4
110102718168,0,nan,nan,2
110102718368,0,nan,nan,4
110102718461,0,female,nan,0
110102718466,0,female,nan,7
110102718660,0,nan,nan,1
110102718666,0,nan,nan,3
110102718668,0,nan,nan,4
110102718863,0,nan,nan,4
110102718968,1,nan,nan,1
110102733061,0,nan,nan,4
110102733868,0,female,nan,0
110102735064,0,male,nan,1
110102735465,0,male,90,2
110102735661,0,nan,nan,13
110102771028,0,nan,nan,0
110102771029,0,male,80,15
110102771220,0,nan,nan,12
110102773026,0,nan,nan,4
110102773127,0,nan,nan,12
110102773325,0,nan,nan,12
110102773628,0,nan,nan,4
110102773720,0,nan,nan,1
110102773820,0,nan,nan,21
110102812320,0,nan,nan,17
110102812428,1,nan,nan,2
110102812621,0,nan,nan,3
110102812624,0,nan,nan,4
110102812627,0,female,nan,4
110102812724,0,male,80,7
110102814363,0,nan,nan,4
110102814560,0,female,nan,2
110102814562,0,nan,nan,2
110102816026,0,nan,nan,1
110102816326,1,nan,nan,12
110102816425,0,nan,nan,4
110102816426,0,nan,nan,1
110102816429,0,nan,nan,14
110102816620,0,nan,nan,2
110102816625,0,nan,nan,1
110102816921,0,nan,nan,1
110102818160,0,nan,nan,1
110102818167,0,nan,nan,0
110102818569,0,nan,nan,0
110102818861,0,nan,70,2
110102833063,0,nan,nan,7
110102835163,0,nan,nan,8
110102835261,0,nan,nan,2
110102835766,0,male,70,1
110102871025,0,nan,nan,1
110102871229,0,nan,nan,2
110102871523,0,nan,nan,4
110102873024,0,nan,nan,1
110102873025,0,nan,nan,1
110102873229,0,nan,nan,1
110102873321,0,nan,nan,1
110102873623,1,nan,nan,17
110102873627,0,nan,nan,8
110102873820,0,nan,nan,1
110102873829,0,nan,nan,17
110102912124,0,nan,nan,8
110102912421,0,female,nan,1
110102912721,0,nan,nan,2
110102912724,0,female,nan,1
110102912828,0,female,nan,0
110102912923,1,nan,80,1
110102912926,0,nan,nan,1
110102916021,0,female,nan,2
110102916027,0,nan,nan,2
110102916320,0,male,80,2
110102916425,1,female,nan,2
110102916623,0,male,90,1
110102916723,0,male,nan,5
110102916922,0,male,70,12
110102916928,0,female,nan,2
110102918763,0,nan,nan,2
110102933069,0,nan,nan,12
110102933765,0,nan,nan,9
110102933769,0,nan,nan,12
110102933862,1,nan,nan,4
110102935764,1,nan,nan,14
110102935869,1,nan,nan,4
110102971022,0,nan,90,2
110102971225,0,female,80,4
110102973024,0,nan,nan,19
110102973026,0,nan,nan,2
110102973027,0,nan,nan,2
110102973029,0,nan,nan,17
110102973121,1,nan,80,2
110102973524,1,nan,nan,1
110102973622,0,male,nan,4
110103010120,0,nan,nan,1
110103010425,0,nan,70,12
110103010726,0,female,nan,0
110103012226,0,nan,nan,12
110103012620,0,nan,nan,21
110103012626,0,nan,nan,21
110103012628,0,nan,nan,1
110103012724,1,female,nan,1
110103012925,0,nan,nan,2
110103012926,0,nan,nan,17
110103014161,0,nan,nan,2
110103014162,0,nan,nan,2
110103014364,0,nan,nan,12
110103014960,1,nan,nan,23
110103014962,0,nan,nan,2
110103016021,0,nan,nan,4
110103016321,0,nan,nan,12
110103016325,0,nan,nan,2
110103016425,0,nan,nan,1
110103016720,0,nan,nan,1
110103016725,0,nan,nan,12
110103018268,0,nan,nan,2
110103018361,0,nan,nan,2
110103018467,0,nan,nan,12
110103018760,0,nan,nan,2
110103035263,1,nan,nan,12
110103035265,0,nan,nan,1
110103035365,0,nan,nan,12
110103035466,0,nan,nan,8
110103035469,1,nan,nan,0
110103035961,1,nan,nan,2
110103071023,0,nan,nan,2
110103073021,0,nan,nan,0
110103073023,0,nan,nan,12
110103073422,0,nan,nan,1
110103073520,0,female,nan,1
110103073922,0,nan,nan,4
110103073925,0,nan,nan,1
110103112124,0,nan,nan,2
110103112726,0,male,70,2
110103114568,1,nan,nan,1
110103114964,0,nan,nan,1
110103116127,0,nan,nan,4
110103116220,0,female,nan,2
110103116429,0,nan,nan,26
110103116721,0,nan,nan,1
110103116726,1,nan,nan,0
110103118060,0,nan,nan,0
110103118167,0,nan,70,12
110103118569,0,nan,nan,17
110103118767,0,nan,nan,1
110103118867,0,nan,nan,2
110103118964,0,nan,nan,0
110103133760,0,nan,nan,4
110103133866,0,nan,nan,4
110103133868,0,nan,nan,9
110103135068,1,nan,nan,2
110103135261,0,nan,nan,7
110103135267,0,female,80,1
110103135464,0,nan,nan,1
110103135567,0,nan,nan,2
110103135866,1,nan,80,7
110103135964,0,nan,nan,2
110103171224,0,male,nan,21
110103171529,1,female,nan,4
110103173124,0,nan,nan,13
110103173229,0,nan,nan,1
110103173422,0,nan,nan,8
110103173522,1,female,80,14
110103173623,0,nan,nan,1
110103173821,0,nan,nan,0
110103210326,0,male,nan,4
110103212020,0,nan,nan,1
110103212126,0,nan,nan,0
110103212628,1,male,nan,19
110103214160,0,nan,nan,4
110103214466,0,nan,nan,21
110103216028,0,nan,nan,4
110103216125,0,nan,nan,1
110103216129,0,female,nan,0
110103216627,0,female,nan,2
110103216629,0,nan,nan,1
110103216725,0,nan,nan,2
110103218065,1,nan,nan,15
110103218165,0,female,nan,2
110103218269,0,female,nan,29
110103218460,1,male,60,1
110103218467,0,nan,nan,1
110103218468,0,female,nan,12
110103218861,0,nan,nan,2
110103233768,0,nan,nan,4
110103235062,0,male,80,1
110103235063,0,nan,nan,15
110103235160,0,nan,nan,1
110103235260,0,nan,nan,1
110103235665,0,male,nan,1
110103235669,0,nan,nan,1
110103235767,0,nan,70,2
110103235860,0,nan,nan,4
110103235866,0,nan,nan,1
110103235968,0,nan,nan,1
110103271022,1,nan,nan,2
110103271023,1,male,nan,1
110103273020,0,nan,nan,2
110103273024,0,nan,nan,0
110103273420,0,nan,nan,1
110103273428,1,nan,nan,1
110103273521,1,nan,nan,4
110103273825,0,female,nan,2
110103310120,0,nan,nan,7
110103310265,1,nan,nan,0
110103310266,0,nan,nan,1
110103310327,0,nan,nan,2
110103310422,0,male,nan,0
110103312325,0,nan,nan,2
110103312629,0,nan,nan,2
110103312726,0,nan,nan,1
110103314062,0,nan,nan,1
110103314265,0,nan,nan,15
110103314362,0,nan,nan,2
110103314460,0,male,nan,1
110103314461,0,female,nan,1
110103314561,0,nan,nan,4
110103316021,0,nan,nan,1
110103316029,0,female,nan,1
110103316528,0,nan,nan,0
110103316827,1,nan,nan,2
110103316922,0,nan,nan,8
110103318069,0,nan,nan,1
110103318360,1,nan,nan,1
110103318468,0,female,nan,0
110103318768,1,nan,nan,7
110103318868,0,nan,nan,9
110103318964,1,male,70,2
110103333069,1,male,80,0
110103335064,0,nan,nan,1
110103335066,0,nan,nan,2
110103335168,0,female,80,14
110103335262,0,male,nan,7
110103335461,0,nan,nan,12
110103335465,0,nan,nan,2
110103335561,1,nan,nan,2
110103335766,0,nan,nan,10
110103335964,1,nan,nan,1
110103371223,0,male,70,15
110103371520,0,nan,nan,19
110103371528,1,nan,nan,2
110103373324,0,nan,nan,0
110103373823,1,nan,nan,1
110103373827,0,female,80,1
110103373920,0,male,70,2
110103410321,1,nan,nan,8
110103412226,0,female,80,21
110103412227,1,nan,nan,1
110103412521,1,nan,nan,1
110103412522,0,female,nan,17
110103412922,0,nan,nan,2
110103414267,0,nan,nan,1
110103414369,0,nan,nan,1
110103414466,0,nan,nan,1
110103414469,0,nan,nan,4
110103414562,0,nan,nan,1
110103414565,0,nan,nan,1
110103414866,0,nan,nan,1
110103414965,0,nan,70,2
110103416322,0,nan,nan,17
110103416521,0,nan,nan,1
110103416628,0,female,nan,0
110103416726,0,female,90,1
110103416821,0,nan,nan,1
110103416923,0,female,90,12
110103416926,0,nan,nan,12
110103418169,0,nan,nan,4
110103418265,0,nan,nan,1
110103418267,0,nan,nan,6
110103418464,0,female,nan,4
110103418563,0,nan,nan,12
110103418663,1,nan,nan,12
110103435060,0,nan,nan,1
110103435169,1,nan,nan,1
110103435368,0,nan,nan,1
110103435564,0,nan,nan,2
110103435566,0,nan,nan,16
110103435665,0,female,70,0
110103435866,0,female,nan,2
110103435960,0,nan,nan,4
110103473028,0,nan,nan,1
110103473126,0,nan,nan,2
110103473129,0,nan,nan,2
110103473420,0,nan,nan,4
110103473528,0,nan,nan,1
110103473629,0,nan,nan,1
110103473726,0,nan,nan,18
110103473821,1,nan,nan,2
110103510126,0,nan,nan,1
110103510429,0,nan,nan,4
110103512020,0,nan,nan,1
110103512320,0,male,nan,2
110103512529,1,nan,nan,7
110103512629,0,nan,nan,2
110103512927,0,nan,nan,2
110103516425,0,nan,nan,2
110103516726,0,nan,nan,2
110103518061,0,nan,nan,2
110103518067,0,nan,nan,2
110103518460,0,nan,nan,1
110103518465,0,nan,nan,7
110103518960,0,male,nan,4
110103518963,0,nan,nan,8
110103518964,0,nan,nan,12
110103533762,0,male,nan,1
110103533862,0,nan,80,2
110103533864,0,female,80,8
110103535165,0,nan,nan,15
110103535167,0,nan,nan,1
110103535666,0,nan,nan,0
110103535760,1,nan,nan,2
110103535968,0,nan,nan,25
110103535969,0,nan,nan,1
110103571022,0,nan,nan,2
110103571024,0,nan,nan,4
110103571520,0,nan,nan,12
110103571521,0,male,60,1
110103571523,0,nan,nan,4
110103573020,0,nan,nan,2
110103573125,0,female,00,1
110103573128,1,male,nan,1
110103573424,0,nan,nan,12
110103573723,0,nan,nan,1
110103610128,0,nan,nan,1
110103610226,1,nan,nan,0
110103610624,1,nan,nan,2
110103610822,0,nan,nan,12
110103612220,0,male,nan,4
110103612326,0,nan,nan,0
110103612721,0,male,nan,26
110103612723,0,nan,nan,2
110103612724,0,male,70,1
110103612820,1,male,nan,2
110103612821,0,nan,nan,19
110103612824,0,female,nan,4
110103616625,0,nan,nan,1
110103616923,0,female,nan,2
110103618061,0,nan,nan,0
110103618367,1,nan,nan,1
110103618563,0,nan,nan,12
110103633066,1,female,nan,0
110103633764,0,nan,nan,16
110103635063,0,female,60,4
110103635166,0,nan,nan,7
110103635261,0,nan,nan,2
110103635266,0,male,80,13
110103635268,0,nan,nan,16
110103635662,1,female,nan,1
110103635762,0,nan,nan,7
110103635769,1,male,00,2
110103635868,0,nan,nan,14
110103671223,0,nan,nan,2
110103671523,0,nan,70,4
110103671528,0,nan,nan,12
110103673025,0,female,00,2
110103673422,0,nan,nan,1
110103673622,0,female,80,1
110103673929,0,nan,nan,7
110103712428,0,male,nan,1
110103712521,0,nan,nan,1
110103712526,0,nan,90,2
110103712528,1,nan,nan,12
110103712629,0,nan,nan,2
110103712721,1,male,70,2
110103712729,0,nan,nan,2
110103714263,0,nan,nan,2
110103714366,0,female,nan,0
110103714965,0,nan,nan,12
110103716121,0,male,nan,23
110103716125,0,female,nan,2
110103716220,0,male,nan,4
110103716723,0,nan,nan,4
110103716726,0,nan,nan,2
110103716829,0,nan,nan,2
110103718061,0,nan,nan,1
110103718165,0,nan,nan,2
110103718262,0,nan,nan,1
110103718363,0,nan,nan,0
110103718562,0,male,nan,1
110103718760,0,nan,nan,1
110103733764,0,nan,nan,2
110103733864,0,nan,nan,2
110103733867,0,nan,nan,1
110103735160,0,nan,nan,14
110103735162,0,nan,nan,2
110103735167,0,nan,nan,2
110103735262,1,nan,nan,12
110103735265,0,male,nan,7
110103735662,0,female,nan,1
110103773124,0,male,nan,0
110103773329,0,female,80,5
110103773424,1,female,nan,1
110103773526,0,female,nan,2
110103773627,1,nan,nan,7
110103773825,0,nan,nan,12
110103773829,0,nan,nan,16
110103810320,0,female,90,2
110103810425,0,nan,nan,1
110103812120,0,male,nan,1
110103812628,1,nan,nan,12
110103812924,0,nan,nan,2
110103812925,0,nan,nan,5
110103814260,0,male,80,1
110103814261,0,nan,nan,2
110103814262,0,male,nan,12
110103814269,1,nan,nan,4
110103816124,0,nan,nan,2
110103816223,0,female,nan,1
110103816224,0,nan,nan,1
110103816422,1,female,80,2
110103816621,0,nan,nan,4
110103818267,0,nan,nan,1
110103818268,0,nan,nan,7
110103818360,0,nan,nan,12
110103818368,1,nan,nan,1
110103818762,0,nan,nan,1
110103818763,0,nan,nan,2
110103818769,0,nan,nan,4
110103818868,0,female,nan,2
110103818960,1,nan,nan,2
110103833761,0,nan,70,7
110103833864,0,female,90,4
110103835063,0,nan,nan,8
110103835162,0,female,70,4
110103835163,0,nan,nan,4
110103835264,0,nan,80,2
110103835266,0,male,70,1
110103835964,0,female,nan,1
110103873024,0,female,nan,4
110103873222,0,nan,nan,21
110103873426,0,female,nan,2
110103873627,0,male,70,13
110103873922,0,female,nan,2
110103873928,0,nan,nan,8
110103912022,1,female,nan,0
110103912125,0,nan,nan,1
110103912520,1,nan,nan,2
110103914365,0,nan,nan,1
110103914466,0,nan,nan,2
110103916222,0,nan,nan,4
110103916527,0,nan,nan,4
110103916626,1,nan,nan,2
110103916629,1,nan,nan,3
110103916929,0,female,nan,12
110103918062,0,nan,nan,8
110103918063,0,nan,nan,1
110103918067,0,male,80,1
110103918465,1,nan,nan,1
110103918764,0,female,80,12
110103918866,0,nan,nan,2
110103933865,0,nan,nan,5
110103935061,0,nan,70,1
110103935168,0,female,nan,14
110103935569,0,nan,nan,4
110103935860,0,nan,nan,19
110103971027,0,nan,nan,1
110103971222,0,nan,nan,4
110103971223,0,nan,nan,4
110103971224,0,nan,nan,4
110103971228,0,nan,nan,0
110103971523,0,nan,nan,1
110103973022,0,female,80,13
110103973026,0,male,80,1
110103973429,0,nan,nan,7
110103973525,0,female,90,0
110103973720,0,nan,nan,2
110103973722,0,female,80,16
110103973726,1,nan,nan,7
110103973928,0,nan,00,18
110104012325,0,nan,nan,2
110104012420,0,nan,nan,2
110104012427,0,male,90,12
110104012529,0,male,nan,26
110104014166,0,nan,nan,1
110104014260,0,nan,60,1
110104014364,0,nan,nan,16
110104014368,0,nan,nan,1
110104014468,0,male,70,8
110104014565,0,nan,nan,2
110104014665,0,nan,nan,1
110104014961,0,nan,nan,1
110104014968,1,nan,nan,2
110104016023,0,nan,nan,12
110104016123,1,nan,nan,2
110104016224,0,nan,nan,7
110104016323,0,nan,80,2
110104016529,1,nan,nan,2
110104016626,1,female,nan,7
110104018068,1,nan,nan,1
110104018069,1,nan,nan,2
110104018161,0,nan,nan,1
110104018162,0,nan,nan,17
110104018368,0,female,nan,2
110104018466,0,nan,nan,7
110104018467,0,nan,nan,1
110104018561,0,nan,nan,2
110104018669,0,female,80,2
110104018763,0,nan,nan,2
110104018962,0,nan,nan,2
110104033763,0,nan,nan,1
110104033767,0,nan,nan,0
110104033861,0,nan,nan,1
110104035063,0,nan,nan,12
110104035067,1,nan,nan,8
110104035068,1,nan,nan,1
110104035165,0,nan,nan,8
110104035169,0,nan,nan,0
110104035369,0,nan,nan,7
110104035463,0,nan,nan,1
110104035560,0,nan,80,2
110104035866,0,nan,nan,12
110104035867,0,female,70,2
110104035966,0,nan,nan,4
110104071021,1,nan,nan,0
110104071521,0,nan,nan,3
110104071523,0,male,nan,1
110104071525,1,nan,nan,2
110104073129,0,female,nan,0
110104073225,0,nan,nan,5
110104073322,0,nan,nan,2
110104073325,1,nan,nan,4
110104073429,0,nan,nan,7
110104073521,0,nan,nan,2
110104073526,0,nan,nan,1
110104073626,0,male,nan,1
110104073720,0,nan,nan,4
110104110160,0,nan,nan,8
110104110568,0,nan,80,4
110104112125,0,nan,nan,1
110104112529,0,nan,nan,1
110104114269,0,nan,nan,7
110104114363,1,nan,nan,1
110104114461,0,nan,nan,14
110104114763,1,female,nan,2
110104116124,0,nan,nan,19
110104116422,0,nan,nan,2
110104116621,0,female,nan,2
110104118063,0,nan,nan,2
110104118067,0,nan,nan,14
110104118266,1,nan,nan,12
110104118460,0,nan,nan,16
110104118469,0,nan,nan,8
110104118667,0,nan,nan,4
110104118765,0,nan,nan,2
110104118862,0,nan,nan,0
110104118964,0,male,nan,0
110104118969,0,nan,nan,14
110104133066,1,nan,nan,2
110104133765,1,nan,nan,7
110104133768,0,nan,nan,4
110104133867,0,nan,nan,11
110104135060,0,nan,nan,1
110104135062,0,nan,nan,1
110104135164,0,nan,nan,14
110104135365,0,nan,nan,1
110104135766,1,nan,nan,2
110104135865,0,male,60,0
110104171520,0,female,nan,1
110104173025,0,nan,nan,2
110104173522,0,nan,nan,23
110104173525,0,nan,nan,4
110104173622,0,nan,nan,2
110104173626,0,nan,nan,7
110104173828,1,female,80,2
110104173923,0,nan,nan,14
110104173924,0,nan,nan,2
110104212124,0,male,nan,17
110104212422,0,nan,nan,1
110104212624,0,nan,nan,14
110104212628,0,female,80,1
110104212720,0,female,nan,0
110104212721,0,nan,nan,13
110104212722,1,female,nan,1
110104212728,1,nan,nan,12
110104214360,0,nan,nan,2
110104214364,0,nan,nan,27
110104214465,0,nan,nan,2
110104214561,0,nan,nan,12
110104214660,0,nan,nan,4
110104214860,0,nan,80,12
110104214966,1,nan,nan,13
110104216225,1,nan,nan,16
110104216425,0,nan,nan,8
110104216429,1,nan,nan,1
110104216627,0,nan,nan,17
110104216723,0,male,nan,1
110104216824,0,nan,nan,13
110104218162,0,male,70,2
110104218169,0,nan,nan,4
110104218364,0,nan,nan,2
110104218563,1,nan,nan,0
110104218661,0,nan,nan,2
110104218762,0,female,nan,4
110104233864,0,nan,nan,2
110104235262,0,female,nan,17
110104235364,0,nan,nan,12
110104235563,0,nan,nan,2
110104235569,1,male,70,19
110104235660,1,female,nan,14
110104235661,0,nan,nan,1
110104235663,0,nan,nan,21
110104235668,0,nan,nan,15
110104235760,0,female,nan,4
110104235763,0,nan,nan,4
110104235764,0,nan,nan,1
110104235768,0,female,80,2
110104235861,0,male,nan,1
110104235864,0,nan,nan,1
